payment_id,loan_id,payment_date,amount,principal_paid,interest_paid
4160,275,2022-11-15,513.12,275.7,237.42
4161,275,2022-12-23,397.98,277.75,120.23
4162,275,2023-01-16,484.26,251.79,232.47
4163,275,2023-02-22,410.27,230.84,179.43
4164,275,2023-03-21,436.05,237.17,198.88
4165,275,2023-04-16,461.63,231.23,230.4
4166,275,2023-05-25,432.27,357.53,74.74
4167,275,2023-06-15,531.42,399.65,131.77
4168,275,2023-07-19,484.25,336.54,147.71
4169,275,2023-08-12,492.37,389.93,102.44
4170,275,2023-09-19,431.91,237.74,194.17
4171,275,2023-10-08,439.35,247.09,192.26
4172,275,2023-11-08,427.32,233.56,193.76
4173,275,2023-12-05,552.12,357.89,194.23
4174,275,2024-01-10,529.79,329.41,200.38
4175,275,2024-02-09,408.82,257.87,150.95
4176,275,2024-03-06,386.78,308.54,78.24
4177,275,2024-04-22,396.28,242.32,153.96
4178,275,2024-05-10,432.37,298.76,133.61
4179,275,2024-06-20,564.52,364.07,200.45
4180,275,2024-07-02,467.21,284.31,182.9
4181,275,2024-08-02,414.8,289.75,125.05
4182,275,2024-09-19,437.05,240.2,196.85
4183,275,2024-10-10,529.6,328.28,201.32
4184,275,2024-11-11,469.85,256.7,213.15
4185,275,2024-11-30,418.29,216.95,201.34
4186,275,2024-12-31,539.16,300.44,238.72
4187,275,2025-02-07,513.46,316.54,196.92
4188,275,2025-02-27,417.11,369.74,47.37
4189,275,2025-04-02,431.27,216.36,214.91
4190,275,2025-05-02,425.24,278.69,146.55
4191,275,2025-06-14,505.4,288.01,217.39
4192,275,2025-07-04,529.03,474.02,55.01
4193,276,2022-09-19,6646.53,5543.6,1102.93
4194,276,2022-10-15,6758.19,4089.54,2668.65
4195,276,2022-11-05,7285.74,3992.15,3293.59
4196,276,2022-12-16,5980.17,4175.26,1804.91
4197,278,2024-08-29,486.45,368.66,117.79
4198,278,2024-09-20,626.65,549.44,77.21
4199,278,2024-10-23,517.36,269.85,247.51
4200,278,2024-11-30,489.42,333.88,155.54
4201,278,2024-12-25,505.84,341.24,164.6
4202,278,2025-01-29,536.3,354.71,181.59
4203,278,2025-03-04,520.38,452.16,68.22
4204,278,2025-04-04,589.2,449.19,140.01
4205,278,2025-04-19,611.59,328.46,283.13
4206,278,2025-05-19,433.91,295.64,138.27
4207,278,2025-06-28,450.68,392.23,58.45
4208,278,2025-07-23,480.17,265.07,215.1
4209,279,2025-06-04,17134.63,10246.69,6887.94
4210,279,2025-07-05,15683.66,11264.0,4419.66
4211,279,2025-07-26,15028.13,12414.67,2613.46
4212,280,2024-11-08,10748.17,6116.53,4631.64
4213,280,2024-12-15,9746.62,5241.14,4505.48
4214,280,2025-01-20,8362.67,5108.38,3254.29
4215,280,2025-02-16,12347.84,9294.01,3053.83
4216,280,2025-03-25,11405.02,8615.82,2789.2
4217,280,2025-04-10,10270.3,5886.14,4384.16
4218,280,2025-05-10,8962.4,7271.45,1690.95
4219,280,2025-06-16,12208.68,6307.72,5900.96
4220,280,2025-07-04,9216.82,7513.41,1703.41
4221,282,2024-06-27,3073.11,2393.52,679.59
4222,282,2024-07-27,4507.85,2409.59,2098.26
4223,282,2024-08-28,3584.57,2946.45,638.12
4224,282,2024-09-28,3028.16,1970.01,1058.15
4225,282,2024-10-17,4291.47,3157.74,1133.73
4226,282,2024-11-23,4293.84,2501.74,1792.1
4227,282,2024-12-26,3756.32,2496.27,1260.05
4228,282,2025-01-17,3131.44,2541.52,589.92
4229,282,2025-02-21,4411.53,3147.5,1264.03
4230,283,2022-06-08,3781.55,2343.32,1438.23
4231,283,2022-06-24,4749.74,2429.77,2319.97
4232,283,2022-08-06,3807.79,2039.01,1768.78
4233,283,2022-08-24,3352.79,2984.81,367.98
4234,283,2022-09-26,4444.29,3178.86,1265.43
4235,283,2022-10-19,3895.53,3390.08,505.45
4236,283,2022-11-15,4883.52,3750.05,1133.47
4237,283,2022-12-23,4290.95,3629.69,661.26
4238,283,2023-01-31,4403.39,2432.44,1970.95
4239,283,2023-03-03,4773.5,3963.21,810.29
4240,284,2017-05-20,2922.31,1754.17,1168.14
4241,284,2017-06-23,3018.99,2676.64,342.35
4242,284,2017-07-13,3341.92,2389.13,952.79
4243,284,2017-08-09,3248.98,2876.53,372.45
4244,284,2017-09-17,2683.57,2034.57,649.0
4245,284,2017-10-07,2416.63,1586.15,830.48
4246,284,2017-11-17,2491.95,1986.31,505.64
4247,284,2017-12-26,3081.05,2547.89,533.16
4248,284,2018-01-08,3142.14,1887.9,1254.24
4249,284,2018-02-21,2620.85,1988.22,632.63
4250,284,2018-03-20,2955.08,1841.44,1113.64
4251,284,2018-04-23,2965.74,2283.34,682.4
4252,284,2018-05-23,2281.06,1476.75,804.31
4253,284,2018-06-07,3115.05,2683.48,431.57
4254,284,2018-07-17,2497.7,1897.26,600.44
4255,284,2018-08-07,2839.84,1890.62,949.22
4256,284,2018-09-22,2319.6,1598.28,721.32
4257,284,2018-10-09,3050.98,2431.09,619.89
4258,284,2018-11-13,2358.19,1596.74,761.45
4259,284,2018-12-19,2772.53,1540.55,1231.98
4260,284,2019-01-03,2268.32,1223.45,1044.87
4261,284,2019-02-12,2801.05,2081.34,719.71
4262,284,2019-03-08,2608.87,2081.06,527.81
4263,284,2019-04-20,2734.0,2159.51,574.49
4264,284,2019-05-20,2233.66,1772.96,460.7
4265,284,2019-06-18,3328.1,1957.8,1370.3
4266,284,2019-07-03,2535.28,1688.62,846.66
4267,284,2019-08-17,2234.9,1848.33,386.57
4268,284,2019-09-02,2617.4,1513.21,1104.19
4269,284,2019-10-11,2607.83,1491.87,1115.96
4270,284,2019-10-29,2775.09,1855.72,919.37
4271,284,2019-12-03,3150.62,1907.12,1243.5
4272,284,2019-12-30,3225.23,1661.75,1563.48
4273,284,2020-02-14,3172.76,1634.18,1538.58
4274,284,2020-02-24,2515.38,1542.99,972.39
4275,284,2020-04-13,3253.17,2278.95,974.22
4276,284,2020-05-08,2261.33,1636.83,624.5
4277,284,2020-05-24,3146.18,2261.46,884.72
4278,284,2020-07-13,2435.95,1591.25,844.7
4279,284,2020-07-29,2798.83,2277.57,521.26
4280,284,2020-09-01,2398.45,1535.52,862.93
4281,284,2020-09-29,3226.72,1623.75,1602.97
4282,284,2020-11-01,2722.93,1535.78,1187.15
4283,284,2020-11-28,2813.54,1704.02,1109.52
4284,284,2020-12-31,3041.78,2646.44,395.34
4285,284,2021-02-06,2647.82,1818.41,829.41
4286,284,2021-02-24,2788.76,2036.75,752.01
4287,284,2021-04-07,2668.3,2293.17,375.13
4288,284,2021-04-25,2978.81,2563.12,415.69
4289,284,2021-06-08,2340.21,1318.88,1021.33
4290,284,2021-06-24,2872.68,1985.68,887.0
4291,284,2021-07-22,2555.09,1748.3,806.79
4292,284,2021-09-02,2391.23,1543.19,848.04
4293,284,2021-10-06,3337.76,2694.09,643.67
4294,284,2021-10-30,2515.24,2241.96,273.28
4295,284,2021-11-26,2791.75,2013.55,778.2
4296,284,2021-12-25,2934.71,2236.12,698.59
4297,284,2022-01-27,2428.28,1708.51,719.77
4298,284,2022-02-22,2537.0,2238.01,298.99
4299,284,2022-03-16,2614.27,1384.49,1229.78
4300,284,2022-04-23,2490.13,2158.58,331.55
4301,284,2022-05-16,2373.62,1647.01,726.61
4302,284,2022-07-03,2782.78,1774.14,1008.64
4303,284,2022-07-16,2356.3,1750.34,605.96
4304,284,2022-08-31,3089.76,1848.16,1241.6
4305,284,2022-09-14,2345.79,1606.12,739.67
4306,284,2022-10-13,2244.14,1383.38,860.76
4307,284,2022-11-11,3288.82,1910.51,1378.31
4308,284,2022-12-17,2825.87,1787.87,1038.0
4309,284,2023-01-13,3294.97,1796.93,1498.04
4310,284,2023-02-12,2370.08,1605.44,764.64
4311,284,2023-03-27,2538.85,2097.57,441.28
4312,284,2023-04-20,3302.16,2445.64,856.52
4313,284,2023-05-17,2789.74,1961.17,828.57
4314,284,2023-06-14,2488.84,1365.04,1123.8
4315,284,2023-07-22,3334.09,2172.3,1161.79
4316,284,2023-08-13,2849.96,2534.4,315.56
4317,284,2023-09-22,2567.41,1348.14,1219.27
4318,284,2023-10-22,3330.37,2210.78,1119.59
4319,284,2023-11-23,2614.15,1406.54,1207.61
4320,284,2023-12-17,3110.11,2502.4,607.71
4321,284,2024-01-18,2467.74,1334.54,1133.2
4322,284,2024-02-08,2519.8,1604.13,915.67
4323,284,2024-03-10,3227.13,2378.18,848.95
4324,284,2024-04-09,2255.92,1617.04,638.88
4325,284,2024-05-16,2501.94,1268.74,1233.2
4326,284,2024-06-21,2829.59,1457.2,1372.39
4327,284,2024-07-18,2784.96,1971.52,813.44
4328,284,2024-08-05,2663.47,1534.99,1128.48
4329,284,2024-09-12,3044.59,1942.47,1102.12
4330,284,2024-09-30,2538.39,1445.09,1093.3
4331,284,2024-11-15,2361.66,1784.68,576.98
4332,284,2024-12-06,3330.65,2086.33,1244.32
4333,284,2025-01-15,2832.5,2227.1,605.4
4334,284,2025-02-08,2996.47,1690.51,1305.96
4335,284,2025-03-07,2280.12,1931.8,348.32
4336,284,2025-04-02,3276.92,2380.89,896.03
4337,284,2025-05-08,2238.94,1573.46,665.48
4338,284,2025-06-04,2683.13,1411.66,1271.47
4339,284,2025-07-05,3195.09,2642.75,552.34
4340,285,2024-12-29,188.1,120.82,67.28
4341,285,2025-02-10,150.88,87.21,63.67
4342,285,2025-03-07,139.89,123.26,16.63
4343,285,2025-04-05,154.2,124.33,29.87
4344,285,2025-05-02,166.85,147.05,19.8
4345,285,2025-05-24,188.51,109.5,79.01
4346,285,2025-06-21,177.95,133.05,44.9
4347,285,2025-07-22,142.68,73.67,69.01
4348,286,2025-03-03,9610.55,7498.15,2112.4
4349,286,2025-04-06,6749.27,3679.37,3069.9
4350,286,2025-05-08,8359.1,4270.13,4088.97
4351,286,2025-06-01,6749.49,4335.59,2413.9
4352,286,2025-07-16,7700.44,5940.81,1759.63
4353,287,2020-05-22,5163.91,3545.3,1618.61
4354,287,2020-06-08,4339.72,2392.87,1946.85
4355,287,2020-07-09,5882.55,3421.02,2461.53
4356,288,2016-12-09,621.78,482.9,138.88
4357,288,2017-01-22,461.68,406.18,55.5
4358,288,2017-02-16,643.17,488.22,154.95
4359,288,2017-03-19,558.69,452.9,105.79
4360,288,2017-04-07,610.63,531.37,79.26
4361,288,2017-05-11,500.49,385.27,115.22
4362,288,2017-06-25,523.77,321.17,202.6
4363,288,2017-07-10,571.76,397.37,174.39
4364,288,2017-08-15,441.28,304.17,137.11
4365,288,2017-09-20,476.01,351.84,124.17
4366,288,2017-10-17,507.88,376.93,130.95
4367,289,2025-07-26,6961.09,6224.78,736.31
4368,290,2023-04-05,6178.94,5435.82,743.12
4369,290,2023-05-21,8321.61,5701.82,2619.79
4370,290,2023-06-18,5904.59,3166.93,2737.66
4371,290,2023-07-03,5731.29,4359.47,1371.82
4372,290,2023-08-20,8140.84,4392.9,3747.94
4373,290,2023-09-07,7033.85,4040.53,2993.32
4374,290,2023-10-05,5804.11,4396.76,1407.35
4375,290,2023-11-07,7730.32,5577.01,2153.31
4376,291,2025-05-17,1816.61,1586.18,230.43
4377,291,2025-06-12,1435.34,1101.45,333.89
4378,291,2025-07-24,2028.47,1814.55,213.92
4379,292,2023-06-03,3081.64,2234.15,847.49
4380,292,2023-07-05,2688.84,1723.93,964.91
4381,292,2023-08-01,3062.44,1701.92,1360.52
4382,292,2023-08-30,2846.12,1561.75,1284.37
4383,292,2023-10-02,2730.55,1721.86,1008.69
4384,292,2023-10-16,3020.84,2511.9,508.94
4385,292,2023-11-24,3108.16,2584.69,523.47
4386,292,2023-12-30,2093.93,1425.2,668.73
4387,292,2024-01-27,3088.63,1703.72,1384.91
4388,292,2024-02-29,2688.27,1948.74,739.53
4389,292,2024-03-13,2663.34,2390.45,272.89
4390,292,2024-04-26,2810.48,1762.06,1048.42
4391,293,2022-08-12,8690.69,6350.99,2339.7
4392,293,2022-09-16,8184.1,5011.9,3172.2
4393,293,2022-10-15,10226.45,8972.67,1253.78
4394,293,2022-11-25,10189.79,8144.71,2045.08
4395,294,2025-06-06,202.28,143.24,59.04
4396,294,2025-07-04,197.85,124.25,73.6
4397,295,2023-08-06,11129.81,6174.96,4954.85
4398,295,2023-08-30,9393.19,8320.69,1072.5
4399,295,2023-10-03,8523.4,6674.46,1848.94
4400,295,2023-10-25,12311.68,9867.24,2444.44
4401,295,2023-12-03,12101.51,7096.11,5005.4
4402,295,2023-12-29,11211.27,10004.25,1207.02
4403,295,2024-01-17,12623.66,6640.76,5982.9
4404,295,2024-02-25,9578.72,7014.82,2563.9
4405,295,2024-03-14,9293.52,5509.21,3784.31
4406,295,2024-04-20,9994.92,5105.11,4889.81
4407,295,2024-05-22,12473.08,8015.71,4457.37
4408,295,2024-06-28,10332.93,6280.16,4052.77
4409,295,2024-07-30,9756.89,8769.45,987.44
4410,295,2024-08-22,9572.12,8376.87,1195.25
4411,295,2024-09-17,9274.99,6448.19,2826.8
4412,295,2024-10-15,11699.75,6625.95,5073.8
4413,295,2024-11-23,11607.88,8047.43,3560.45
4414,295,2024-12-17,10730.63,8139.55,2591.08
4415,295,2025-01-14,10657.63,7609.08,3048.55
4416,295,2025-02-10,11742.53,5950.65,5791.88
4417,295,2025-03-25,10334.41,9098.66,1235.75
4418,295,2025-04-17,9949.58,6033.15,3916.43
4419,295,2025-05-24,9560.03,6082.95,3477.08
4420,295,2025-06-08,10094.94,8283.28,1811.66
4421,295,2025-07-10,8879.54,6736.33,2143.21
4422,296,2025-03-16,6564.68,4847.57,1717.11
4423,296,2025-04-21,7056.06,5597.13,1458.93
4424,296,2025-05-23,8350.16,6586.36,1763.8
4425,296,2025-06-22,5737.29,5082.27,655.02
4426,296,2025-07-23,6872.73,4339.63,2533.1
4427,297,2022-04-26,10207.55,8169.7,2037.85
4428,297,2022-05-24,9173.51,6671.3,2502.21
4429,297,2022-06-28,13308.88,10508.17,2800.71
4430,297,2022-07-13,11960.44,6941.97,5018.47
4431,297,2022-08-11,9538.46,4932.12,4606.34
4432,297,2022-09-12,12227.47,8576.64,3650.83
4433,297,2022-10-19,9128.49,6090.33,3038.16
4434,297,2022-11-18,13121.23,7597.47,5523.76
4435,297,2022-12-18,11274.52,7562.06,3712.46
4436,297,2023-01-24,9485.27,7499.66,1985.61
4437,297,2023-02-17,12763.09,9666.59,3096.5
4438,297,2023-03-24,12255.61,10672.79,1582.82
4439,297,2023-04-07,11661.26,10248.9,1412.36
4440,297,2023-05-17,13208.39,7348.07,5860.32
4441,297,2023-06-20,11309.54,6662.65,4646.89
4442,297,2023-07-22,11401.19,7841.7,3559.49
4443,297,2023-08-13,11476.99,6179.18,5297.81
4444,297,2023-09-22,8985.26,5389.96,3595.3
4445,298,2023-12-23,3154.16,2563.31,590.85
4446,298,2024-01-16,2797.41,2163.88,633.53
4447,298,2024-02-20,3230.9,2547.64,683.26
4448,298,2024-03-04,2544.96,1729.21,815.75
4449,298,2024-04-15,2789.53,2274.86,514.67
4450,298,2024-05-03,2471.38,1235.78,1235.6
4451,298,2024-06-17,2310.21,1166.76,1143.45
4452,298,2024-07-02,2486.75,1967.71,519.04
4453,298,2024-08-17,2550.66,1754.54,796.12
4454,298,2024-09-08,2388.49,2031.45,357.04
4455,298,2024-10-02,3031.37,2636.39,394.98
4456,298,2024-11-06,3123.68,2440.01,683.67
4457,299,2025-04-07,5199.25,4513.6,685.65
4458,299,2025-05-15,4697.89,3979.68,718.21
4459,299,2025-06-05,6011.8,4447.72,1564.08
4460,299,2025-07-15,4231.66,3176.07,1055.59
4461,300,2023-06-15,935.71,755.0,180.71
4462,300,2023-07-02,721.83,463.76,258.07
4463,300,2023-08-05,727.39,374.89,352.5
4464,300,2023-09-09,674.08,466.42,207.66
4465,300,2023-10-08,884.69,450.39,434.3
4466,300,2023-11-07,870.38,756.73,113.65
4467,300,2023-12-17,675.43,344.41,331.02
4468,300,2023-12-29,839.98,535.48,304.5
4469,300,2024-02-14,814.49,410.3,404.19
4470,300,2024-03-03,953.35,633.72,319.63
4471,300,2024-04-02,873.29,564.84,308.45
4472,300,2024-05-08,793.76,532.07,261.69
4473,300,2024-06-08,748.16,581.91,166.25
4474,300,2024-07-11,735.66,644.02,91.64
4475,300,2024-08-10,857.59,467.19,390.4
4476,300,2024-08-30,655.36,535.86,119.5
4477,300,2024-10-02,719.02,392.87,326.15
4478,300,2024-10-29,695.79,540.79,155.0
4479,300,2024-12-10,710.2,535.05,175.15
4480,300,2024-12-29,649.75,442.12,207.63
4481,300,2025-02-07,817.92,429.98,387.94
4482,300,2025-03-09,890.45,798.51,91.94
4483,300,2025-03-29,710.08,493.81,216.27
4484,300,2025-04-28,648.12,518.11,130.01
4485,300,2025-06-06,900.31,591.61,308.7
4486,300,2025-07-08,743.48,401.04,342.44
4487,301,2025-03-12,1017.33,556.86,460.47
4488,301,2025-04-11,1023.31,773.42,249.89
4489,301,2025-05-13,1171.86,764.24,407.62
4490,301,2025-06-07,1150.35,695.09,455.26
4491,301,2025-06-30,945.84,663.57,282.27
4492,302,2025-05-24,547.4,278.86,268.54
4493,302,2025-06-22,630.42,402.4,228.02
4494,302,2025-07-12,544.74,347.18,197.56
4495,303,2020-06-09,3686.23,1956.58,1729.65
4496,303,2020-07-25,4399.91,2659.8,1740.11
4497,303,2020-08-15,3975.43,2979.88,995.55
4498,303,2020-09-06,4379.89,3624.42,755.47
4499,303,2020-10-10,4005.04,3324.92,680.12
4500,303,2020-11-04,4465.39,2833.96,1631.43
4501,303,2020-12-10,4856.78,4320.43,536.35
4502,303,2021-01-11,4576.37,2913.49,1662.88
4503,303,2021-02-15,3783.39,1916.52,1866.87
4504,303,2021-03-05,4348.06,3805.15,542.91
4505,303,2021-04-16,4446.7,2521.19,1925.51
4506,303,2021-05-19,4169.28,3638.74,530.54
4507,303,2021-06-12,3596.37,2266.66,1329.71
4508,304,2024-02-11,6549.6,4865.87,1683.73
4509,304,2024-02-28,5928.0,4863.57,1064.43
4510,304,2024-04-04,7869.67,6001.12,1868.55
4511,304,2024-04-27,7653.56,5386.94,2266.62
4512,304,2024-05-22,6660.71,4786.22,1874.49
4513,304,2024-07-03,8116.72,6952.87,1163.85
4514,304,2024-07-30,6613.81,4929.91,1683.9
4515,304,2024-08-29,6096.63,4221.5,1875.13
4516,304,2024-09-30,6729.43,5388.66,1340.77
4517,304,2024-10-21,6269.31,5137.48,1131.83
4518,304,2024-11-25,5724.6,3232.23,2492.37
4519,304,2025-01-02,8006.29,5742.02,2264.27
4520,304,2025-01-29,6692.39,5958.1,734.29
4521,304,2025-02-16,5620.91,4675.78,945.13
4522,304,2025-03-29,7907.57,6385.89,1521.68
4523,304,2025-04-25,7835.98,4100.15,3735.83
4524,304,2025-05-30,8107.52,6371.02,1736.5
4525,304,2025-06-25,5757.84,5075.21,682.63
4526,305,2022-06-05,2029.94,1355.64,674.3
4527,305,2022-06-28,2442.43,1855.75,586.68
4528,305,2022-08-10,2014.72,1341.8,672.92
4529,305,2022-09-10,1925.48,1685.25,240.23
4530,305,2022-09-27,2656.54,1511.28,1145.26
4531,305,2022-11-01,2129.71,1625.09,504.62
4532,305,2022-11-25,2608.77,1887.55,721.22
4533,305,2023-01-07,2155.82,1855.95,299.87
4534,305,2023-02-02,2704.29,1989.22,715.07
4535,305,2023-03-07,2265.81,1735.66,530.15
4536,305,2023-04-03,2584.22,1653.25,930.97
4537,305,2023-05-03,2381.73,1502.37,879.36
4538,305,2023-06-07,2075.43,1226.94,848.49
4539,305,2023-06-27,2723.58,1736.42,987.16
4540,305,2023-07-29,2310.92,1371.31,939.61
4541,305,2023-08-29,1924.34,1559.91,364.43
4542,305,2023-09-27,2287.33,1415.71,871.62
4543,305,2023-10-28,2323.03,1909.99,413.04
4544,306,2024-11-30,5409.52,2816.25,2593.27
4545,307,2025-02-03,8085.91,4434.38,3651.53
4546,307,2025-03-04,9401.2,5012.91,4388.29
4547,307,2025-03-31,6862.0,4718.48,2143.52
4548,307,2025-05-06,7265.08,6472.81,792.27
4549,307,2025-06-10,7062.44,5810.5,1251.94
4550,307,2025-06-23,8060.84,4997.73,3063.11
4551,308,2016-03-09,5400.5,4515.2,885.3
4552,308,2016-04-26,4995.71,3354.85,1640.86
4553,308,2016-05-24,5785.11,5101.51,683.6
4554,308,2016-06-22,6110.72,3446.67,2664.05
4555,308,2016-07-16,5867.98,5037.81,830.17
4556,308,2016-08-22,6020.2,3979.93,2040.27
4557,308,2016-09-04,5823.89,3012.96,2810.93
4558,308,2016-10-07,4821.75,3316.78,1504.97
4559,308,2016-11-06,4566.3,4070.87,495.43
4560,308,2016-12-22,5914.72,4496.44,1418.28
4561,308,2017-01-16,5705.56,3746.86,1958.7
4562,308,2017-02-20,6130.17,5386.36,743.81
4563,309,2024-12-07,1118.98,677.07,441.91
4564,309,2025-01-04,1215.6,747.17,468.43
4565,309,2025-01-27,1113.64,973.82,139.82
4566,310,2023-10-23,7886.03,5688.6,2197.43
4567,310,2023-11-30,8284.8,6613.99,1670.81
4568,310,2024-01-02,8795.52,4979.56,3815.96
4569,310,2024-01-23,7076.07,3675.6,3400.47
4570,310,2024-02-23,7901.3,6082.7,1818.6
4571,310,2024-03-28,9000.26,7770.53,1229.73
4572,310,2024-04-25,8367.01,6185.6,2181.41
4573,310,2024-05-29,6990.27,3778.11,3212.16
4574,310,2024-06-30,7109.63,3887.64,3221.99
4575,310,2024-08-01,9355.53,5327.17,4028.36
4576,310,2024-08-18,9857.73,7032.31,2825.42
4577,310,2024-09-17,7963.37,6088.78,1874.59
4578,310,2024-10-27,8924.5,5575.0,3349.5
4579,310,2024-11-28,8357.38,4288.21,4069.17
4580,310,2024-12-25,9212.69,5981.84,3230.85
4581,310,2025-01-18,9693.02,5335.1,4357.92
4582,310,2025-02-20,6823.11,4048.29,2774.82
4583,310,2025-03-20,8194.98,6203.7,1991.28
4584,310,2025-04-28,6694.84,4892.3,1802.54
4585,310,2025-05-08,9597.56,5932.35,3665.21
4586,310,2025-06-25,8415.92,6424.43,1991.49
4587,310,2025-07-17,7534.49,6353.6,1180.89
4588,311,2025-05-23,764.5,502.21,262.29
4589,311,2025-06-06,776.0,567.87,208.13
4590,311,2025-07-23,550.34,462.56,87.78
4591,312,2018-07-20,11925.72,10716.91,1208.81
4592,312,2018-08-27,13840.11,9089.75,4750.36
4593,312,2018-09-15,10977.11,9533.01,1444.1
4594,312,2018-10-27,10327.92,7231.2,3096.72
4595,312,2018-11-17,13504.06,9636.72,3867.34
4596,312,2018-12-25,14104.59,9529.16,4575.43
4597,312,2019-01-26,10769.9,9528.16,1241.74
4598,312,2019-02-12,11167.81,9696.96,1470.85
4599,312,2019-03-16,13518.9,11526.61,1992.29
4600,312,2019-05-02,13727.07,7355.61,6371.46
4601,312,2019-05-20,11393.88,7120.47,4273.41
4602,312,2019-07-01,12486.73,9194.95,3291.78
4603,313,2022-02-16,1358.96,757.8,601.16
4604,313,2022-03-16,1910.38,1193.66,716.72
4605,313,2022-04-14,1982.91,1617.97,364.94
4606,313,2022-05-24,1555.67,1346.06,209.61
4607,313,2022-06-09,1470.93,1297.38,173.55
4608,313,2022-07-10,1668.44,1209.97,458.47
4609,313,2022-08-20,1509.73,923.16,586.57
4610,313,2022-09-12,1912.32,1216.75,695.57
4611,313,2022-10-07,1439.54,1235.2,204.34
4612,313,2022-11-14,1603.75,1231.04,372.71
4613,313,2022-12-10,1573.03,1404.78,168.25
4614,313,2023-01-01,1371.57,784.31,587.26
4615,313,2023-02-11,1840.47,1507.52,332.95
4616,313,2023-03-13,1476.25,949.3,526.95
4617,313,2023-04-20,1440.76,1086.71,354.05
4618,313,2023-05-10,1756.07,1110.88,645.19
4619,313,2023-06-14,1967.43,1386.11,581.32
4620,313,2023-07-14,1637.1,1421.52,215.58
4621,313,2023-08-13,1900.05,1302.22,597.83
4622,313,2023-09-10,1602.78,1403.12,199.66
4623,313,2023-10-16,1876.76,1566.76,310.0
4624,313,2023-11-03,1779.53,1518.0,261.53
4625,313,2023-11-27,1590.06,939.4,650.66
4626,313,2023-12-31,1589.0,1189.4,399.6
4627,313,2024-02-04,1655.88,1474.82,181.06
4628,313,2024-03-09,1909.63,1285.32,624.31
4629,313,2024-04-10,1632.13,1440.88,191.25
4630,313,2024-04-26,1406.44,1026.64,379.8
4631,313,2024-06-11,1898.65,1592.39,306.26
4632,313,2024-06-26,1801.82,1515.08,286.74
4633,313,2024-07-28,1699.38,1253.22,446.16
4634,313,2024-09-05,1590.18,1326.6,263.58
4635,313,2024-10-03,1423.86,934.75,489.11
4636,313,2024-11-06,1511.01,951.98,559.03
4637,313,2024-12-05,1562.63,792.39,770.24
4638,313,2025-01-10,1947.12,1022.52,924.6
4639,313,2025-01-21,1497.09,1312.62,184.47
4640,313,2025-03-07,1502.1,1216.21,285.89
4641,313,2025-03-22,1423.63,908.28,515.35
4642,313,2025-05-08,1853.13,967.22,885.91
4643,313,2025-06-01,1578.32,797.26,781.06
4644,313,2025-07-04,1619.82,1143.07,476.75
4645,314,2025-06-06,1968.47,1112.39,856.08
4646,314,2025-07-07,1830.12,1097.71,732.41
4647,314,2025-07-27,2148.82,1723.99,424.83
4648,315,2024-06-04,9920.47,8105.66,1814.81
4649,315,2024-06-30,12128.37,7781.79,4346.58
4650,315,2024-07-30,10173.62,7281.4,2892.22
4651,315,2024-09-08,8429.45,5011.57,3417.88
4652,317,2024-12-10,2128.17,1675.61,452.56
4653,317,2025-01-22,2021.01,1579.95,441.06
4654,317,2025-02-08,2767.54,1986.3,781.24
4655,317,2025-03-20,1990.67,1537.71,452.96
4656,317,2025-04-11,2112.58,1709.16,403.42
4657,317,2025-05-10,2022.97,1181.86,841.11
4658,317,2025-06-24,2621.89,1428.57,1193.32
4659,317,2025-07-25,1994.88,1611.09,383.79
4660,318,2023-11-29,3032.86,2353.35,679.51
4661,318,2024-01-15,2669.64,1523.85,1145.79
4662,318,2024-02-10,2557.09,1792.96,764.13
4663,318,2024-03-14,3215.49,1739.7,1475.79
4664,319,2023-11-06,5695.89,4205.28,1490.61
4665,319,2023-11-26,5926.28,4530.99,1395.29
4666,319,2023-12-31,5748.68,3173.35,2575.33
4667,319,2024-02-11,7463.82,6061.22,1402.6
4668,319,2024-03-08,6567.5,3291.39,3276.11
4669,319,2024-03-25,6047.83,4965.85,1081.98
4670,319,2024-05-01,5072.72,3475.2,1597.52
4671,319,2024-06-04,5533.8,4918.42,615.38
4672,319,2024-07-04,5543.98,4909.52,634.46
