transaction_id,account_id,transaction_type,amount,transaction_date,description,status,recipient_account_id
6451,184,سحب,3983.7,2021-09-14 18:06:49.072196,Dolorem aliquam ipsum molestiae aliquid exercitationem.,معلقة,
6452,887,تحويل,1743.1,2023-11-07 15:00:22.873303,Illo accusamus assumenda pariatur optio.,ناجحة,925.0
6453,237,دفع فواتير,2661.42,2024-06-08 11:12:23.869096,Laboriosam porro quis.,ناجحة,
6454,525,تحويل,1262.82,2024-10-04 02:54:11.204173,Numquam itaque velit ipsum ipsum veritatis cupiditate.,معلقة,109.0
6455,426,سحب,516.59,2025-03-04 12:02:57.510357,Ullam quibusdam itaque aut fugiat.,ناجحة,
6456,597,سحب,692.82,2024-11-19 01:00:29.963151,Illum eius minima vel consequatur incidunt necessitatibus.,ناجحة,
6457,813,تحويل,1460.89,2025-06-25 14:15:42.907426,Saepe nemo corrupti facere repellat.,ناجحة,477.0
6458,547,تحويل,3732.03,2025-02-17 17:27:30.385707,Aspernatur debitis consequuntur harum reiciendis quos.,فاشلة,152.0
6459,745,سحب,3145.74,2021-10-12 04:45:14.842347,Corporis neque eos natus.,معلقة,
6460,24,إيداع,1668.12,2023-06-11 16:00:46.004093,Similique impedit eaque optio est libero iure.,ناجحة,
6461,49,دفع فواتير,4613.74,2025-07-10 18:35:13.298289,Nam eveniet tempore esse velit ducimus deserunt quaerat.,ناجحة,
6462,65,تحويل,488.53,2025-07-08 20:32:28.782498,Ad consectetur odio vero libero sint a ad.,ناجحة,52.0
6463,159,إيداع,3127.52,2025-06-30 01:23:25.787645,Ipsa explicabo consectetur optio blanditiis eaque.,فاشلة,
6464,872,تحويل,1180.08,2025-04-24 19:31:21.587877,Quisquam repudiandae possimus dolores.,فاشلة,124.0
6465,200,سحب,3428.57,2022-12-11 15:59:50.674534,Deserunt nam ullam soluta illum.,معلقة,
6466,356,سحب,1678.65,2020-04-16 18:39:35.151541,Nulla quibusdam alias quibusdam cumque.,فاشلة,
6467,808,سحب,910.89,2024-05-02 08:36:08.137888,Sequi occaecati maxime quo asperiores tenetur cupiditate voluptatum.,فاشلة,
6468,163,سحب,4043.58,2024-07-04 11:14:42.103868,Delectus debitis modi magni.,فاشلة,
6469,54,دفع فواتير,869.09,2025-06-16 12:51:45.387994,Cumque velit odit nostrum.,فاشلة,
6470,236,دفع فواتير,266.24,2024-05-01 04:15:15.159688,Eius iste ipsa quod in vero deleniti quidem.,معلقة,
6471,830,سحب,1301.8,2023-10-22 16:22:23.066521,Culpa illo quis id repellendus ducimus.,ناجحة,
6472,763,سحب,2890.63,2025-07-20 05:09:25.355981,Quisquam ad id tempora voluptas maiores enim alias.,فاشلة,
6473,843,سحب,4737.54,2024-10-07 14:02:36.706280,Temporibus aut odit impedit alias.,ناجحة,
6474,675,إيداع,1126.55,2024-12-23 09:05:20.971610,Saepe similique quas ipsum pariatur veniam.,ناجحة,
6475,1001,تحويل,2395.53,2024-12-30 18:40:39.405289,Unde veniam quisquam repellat quod illum.,معلقة,690.0
6476,849,تحويل,2089.13,2021-02-03 04:37:39.801694,Ullam minus ducimus alias ullam.,معلقة,894.0
6477,1008,سحب,3872.02,2025-04-15 12:35:27.414814,Ducimus sapiente delectus asperiores asperiores.,فاشلة,
6478,967,تحويل,1867.77,2019-10-25 16:28:20.375117,Ipsum neque est consequuntur ipsa esse.,فاشلة,142.0
6479,474,إيداع,4768.13,2025-07-27 05:31:12.387321,Alias ex nam eum nesciunt atque odit nesciunt.,ناجحة,
6480,321,سحب,3907.81,2025-02-02 16:52:09.559694,Sapiente fuga labore ipsa laboriosam reprehenderit sapiente.,ناجحة,
6481,482,إيداع,4595.57,2024-07-24 22:34:37.286586,Repellendus nostrum consequuntur optio est exercitationem quaerat deserunt.,فاشلة,
6482,639,دفع فواتير,24.74,2021-10-11 13:35:53.841843,Placeat nobis recusandae consequatur.,معلقة,
6483,406,سحب,3191.18,2024-05-19 13:30:57.206769,Sunt voluptatem laboriosam hic cum.,فاشلة,
6484,379,إيداع,2553.16,2025-06-23 00:46:34.664703,Dolore quia asperiores cum iure aut odit.,فاشلة,
6485,927,سحب,1049.7,2024-11-14 20:10:17.572403,Quae aperiam magni blanditiis consequatur.,معلقة,
6486,460,تحويل,4606.39,2020-04-08 17:44:08.053138,Reiciendis nesciunt harum perferendis sed error excepturi.,معلقة,251.0
6487,61,تحويل,371.16,2023-09-16 17:53:09.703788,Occaecati earum possimus totam ea quod tempora.,فاشلة,982.0
6488,776,دفع فواتير,4339.53,2021-05-29 06:47:18.262933,Ea voluptatum deserunt doloribus exercitationem similique laborum aut.,فاشلة,
6489,425,إيداع,4245.58,2024-12-15 00:55:58.462734,Voluptatum voluptatem veniam repellat perferendis inventore excepturi.,فاشلة,
6490,825,سحب,4227.39,2022-12-10 04:19:50.773113,Labore dolor nobis provident praesentium.,معلقة,
6491,741,سحب,3418.03,2025-07-08 12:45:45.739052,Nemo sequi corporis iste veniam veritatis nobis est.,فاشلة,
6492,178,تحويل,2666.04,2025-03-29 23:50:12.703464,Quaerat tempora quam iste nam reprehenderit provident iusto.,ناجحة,295.0
6493,631,سحب,3040.02,2021-12-12 09:44:11.020189,Pariatur quisquam autem omnis voluptas quibusdam.,ناجحة,
6494,84,سحب,4359.64,2025-07-13 09:22:54.428545,Aliquid laborum voluptate voluptatem doloremque quos optio saepe.,ناجحة,
6495,207,إيداع,716.71,2025-03-26 03:39:56.044844,Iste veritatis et veritatis.,فاشلة,
6496,628,إيداع,3397.55,2024-11-24 15:10:17.332875,Repellat incidunt culpa.,معلقة,
6497,89,إيداع,327.94,2024-09-22 17:14:25.263744,Sapiente vero nulla nostrum dolores commodi praesentium.,معلقة,
6498,285,إيداع,3105.11,2022-12-12 03:17:42.656100,Quos deleniti quibusdam saepe neque veniam saepe.,ناجحة,
6499,410,سحب,2290.02,2025-07-27 02:34:08.048418,Cupiditate sequi placeat dolorum placeat similique sed odit.,فاشلة,
6500,354,تحويل,3747.38,2024-10-25 19:49:02.679157,Occaecati vel occaecati omnis ratione aut animi.,فاشلة,316.0
6501,1012,تحويل,4131.09,2025-01-28 00:20:16.982760,Similique magnam enim magni accusantium dolore.,معلقة,135.0
6502,4,إيداع,1630.88,2020-12-30 08:16:51.163548,Nostrum quibusdam aliquid possimus.,ناجحة,
6503,37,إيداع,71.23,2025-07-24 11:55:01.072860,Placeat animi facilis autem.,فاشلة,
6504,775,تحويل,4750.87,2021-08-03 07:19:39.596530,Ducimus iusto modi ducimus iure esse nam.,معلقة,561.0
6505,216,تحويل,32.7,2025-06-28 12:22:20.096799,Dolore iure quam suscipit temporibus.,معلقة,366.0
6506,214,تحويل,4225.98,2022-09-21 04:41:09.370933,Distinctio magni vitae cumque.,ناجحة,1009.0
6507,908,سحب,1149.79,2023-10-18 04:07:02.483068,Occaecati eos quisquam vitae vero ratione.,فاشلة,
6508,197,دفع فواتير,3615.09,2022-09-25 17:42:35.117858,Nemo exercitationem vero labore quas perspiciatis dolor.,فاشلة,
6509,860,تحويل,4851.41,2025-03-13 12:03:45.434685,Eos earum alias beatae aspernatur molestias.,ناجحة,376.0
6510,20,تحويل,4077.36,2023-12-12 11:46:41.113206,Et facilis optio ullam.,فاشلة,370.0
6511,219,سحب,2034.39,2025-02-22 15:35:05.624034,Repellendus nemo nobis dolorem.,ناجحة,
6512,931,تحويل,4932.46,2024-11-02 08:12:11.716036,Provident nisi natus consectetur commodi incidunt consectetur.,معلقة,500.0
6513,199,تحويل,3194.59,2024-06-28 10:46:28.512483,Accusantium laborum delectus nam.,ناجحة,143.0
6514,765,سحب,3604.74,2024-05-03 16:01:31.823023,Assumenda cupiditate recusandae odio sint consequuntur.,فاشلة,
6515,874,سحب,2001.6,2020-11-24 15:00:18.327096,Nisi necessitatibus veniam debitis repellendus recusandae delectus.,معلقة,
6516,344,سحب,4192.48,2025-07-13 05:01:47.927438,Laborum iste cum blanditiis quae ipsa ullam.,ناجحة,
6517,827,سحب,1977.6,2025-07-17 02:31:16.566782,Consequatur voluptas exercitationem ratione fuga numquam.,فاشلة,
6518,328,دفع فواتير,1576.98,2024-11-22 19:09:44.456944,Velit vel reiciendis excepturi.,معلقة,
6519,792,إيداع,3322.52,2023-01-31 18:23:27.499160,Doloremque nemo repellat error.,فاشلة,
6520,562,سحب,4717.18,2023-03-27 14:29:48.563600,Accusantium odio reprehenderit.,ناجحة,
6521,472,دفع فواتير,3177.85,2024-11-05 21:26:49.511543,Consequatur laborum culpa totam exercitationem.,فاشلة,
6522,739,سحب,907.79,2025-04-04 09:11:52.899021,Et eos corporis consequuntur tempora.,معلقة,
6523,989,إيداع,793.76,2024-12-24 01:34:24.663326,Repellat voluptas magni facere.,ناجحة,
6524,134,إيداع,2165.7,2025-04-11 07:16:28.930520,Odit doloremque eos perspiciatis eum voluptas unde.,معلقة,
6525,953,تحويل,3489.81,2024-09-05 23:14:35.021622,Adipisci beatae fuga dolores.,معلقة,323.0
6526,326,سحب,1960.19,2025-04-05 18:31:10.720588,Enim ipsum odio rem sequi voluptas commodi molestiae.,معلقة,
6527,776,إيداع,4335.11,2023-12-05 04:36:20.077283,Temporibus est earum possimus tempora perferendis ullam.,معلقة,
6528,344,إيداع,1461.65,2025-07-10 08:51:09.624923,At vel numquam.,فاشلة,
6529,112,دفع فواتير,59.52,2025-07-06 22:38:21.157439,Repellat illum dolores possimus error beatae amet.,ناجحة,
6530,715,تحويل,2949.0,2024-04-13 00:13:52.928362,Amet rerum expedita rem.,ناجحة,571.0
6531,699,سحب,843.78,2025-07-09 20:12:09.286302,Aliquid ipsa autem perspiciatis pariatur.,معلقة,
6532,636,سحب,4349.75,2024-11-28 21:10:45.938792,Voluptates vitae quidem perferendis incidunt at.,معلقة,
6533,916,إيداع,4627.91,2025-04-28 19:17:23.377116,Soluta aspernatur aliquid rem libero expedita.,معلقة,
6534,449,سحب,466.27,2023-11-30 13:27:56.895983,Fugit quod quia magnam.,معلقة,
6535,74,دفع فواتير,3204.39,2025-03-08 21:03:29.176454,Alias blanditiis magnam fuga eius error.,ناجحة,
6536,265,تحويل,4407.59,2025-04-22 03:19:54.658857,Temporibus facere natus dignissimos accusantium veniam.,فاشلة,734.0
6537,6,إيداع,1118.99,2023-11-10 00:17:58.969931,Autem ipsam veniam tempora optio nihil.,فاشلة,
6538,362,دفع فواتير,3804.38,2025-04-27 06:46:12.088240,Fuga ipsum fugit.,معلقة,
6539,532,دفع فواتير,3782.7,2024-10-02 06:53:21.496578,Omnis neque reiciendis placeat in sapiente.,فاشلة,
6540,158,تحويل,658.9,2024-10-21 20:55:06.187504,Totam animi asperiores suscipit ullam.,معلقة,692.0
6541,859,دفع فواتير,38.49,2025-01-22 16:39:57.169164,Placeat officiis iure tenetur dolor assumenda.,معلقة,
6542,345,تحويل,2451.52,2024-04-11 23:52:09.475207,Officiis temporibus alias non temporibus doloribus culpa.,ناجحة,214.0
6543,257,إيداع,3526.1,2024-02-15 00:29:16.709426,Esse dolore fugiat nisi in.,معلقة,
6544,79,دفع فواتير,1284.31,2025-04-19 23:57:33.842092,Reprehenderit exercitationem nostrum necessitatibus atque placeat.,معلقة,
6545,276,دفع فواتير,1999.76,2024-07-01 17:02:38.811520,Eveniet itaque magni odit.,فاشلة,
6546,921,سحب,4031.47,2022-09-20 00:50:14.904292,Occaecati numquam a.,فاشلة,
6547,679,تحويل,3199.95,2023-12-28 22:21:48.524320,Animi corporis labore sed ratione eos veritatis.,ناجحة,972.0
6548,322,سحب,2649.67,2025-01-27 05:18:58.058863,Repellendus ut possimus error molestiae.,ناجحة,
6549,506,سحب,1822.39,2023-07-16 20:20:43.075924,Nesciunt eum quia labore eligendi numquam sed.,فاشلة,
6550,968,سحب,1147.82,2025-07-02 18:18:04.552382,Nulla nostrum ad laudantium similique cumque aut nobis.,معلقة,
6551,108,تحويل,4719.72,2025-06-07 00:17:32.511206,Eum optio rem veritatis.,ناجحة,523.0
6552,861,سحب,4544.91,2025-07-27 00:45:44.840204,Non cumque in totam laboriosam.,فاشلة,
6553,555,دفع فواتير,696.9,2024-12-07 07:38:59.091912,Cum facere cum odio tempore totam minima.,فاشلة,
6554,12,إيداع,1694.6,2025-03-16 20:42:14.914753,Iusto enim impedit eius cupiditate quos deleniti distinctio.,فاشلة,
6555,783,تحويل,1961.48,2024-01-30 10:08:22.675609,Quae voluptate necessitatibus.,ناجحة,203.0
6556,625,تحويل,3913.07,2024-03-26 10:15:26.751562,Ipsa vitae ullam deserunt.,معلقة,831.0
6557,811,إيداع,4073.29,2025-06-04 02:27:24.507396,Quo odio facilis commodi expedita.,فاشلة,
6558,159,تحويل,3454.12,2025-05-26 19:53:53.178044,Incidunt dolor corporis eius.,فاشلة,167.0
6559,114,دفع فواتير,1482.95,2025-03-16 07:43:05.403711,Maxime voluptates dolorum officia.,فاشلة,
6560,615,إيداع,1178.16,2023-11-27 17:52:25.604066,Vel corporis pariatur ullam.,ناجحة,
6561,89,دفع فواتير,2528.99,2025-03-09 11:08:19.825001,A unde hic harum earum.,معلقة,
6562,138,تحويل,1991.58,2024-11-24 08:20:12.152980,Occaecati illo fugit doloremque error excepturi.,معلقة,758.0
6563,159,تحويل,3890.31,2024-10-01 16:12:49.198754,Ipsum culpa sapiente cumque nihil odit.,معلقة,480.0
6564,989,سحب,1678.18,2025-01-07 15:16:43.879231,Dolorum est cum.,معلقة,
6565,713,سحب,4237.62,2021-01-08 00:00:51.001948,Laborum magni voluptas vel.,فاشلة,
6566,152,سحب,4278.59,2024-12-14 07:31:03.657973,Omnis minima perferendis exercitationem.,فاشلة,
6567,199,دفع فواتير,3027.0,2024-02-05 23:29:35.811810,Tenetur iure nihil sit architecto.,ناجحة,
6568,664,إيداع,2768.18,2025-07-15 15:38:38.433341,Culpa repudiandae porro voluptate laboriosam at ipsam.,فاشلة,
6569,526,إيداع,448.76,2024-02-21 10:11:54.250961,Natus ex aliquid cupiditate aspernatur quas.,ناجحة,
6570,764,تحويل,2402.26,2025-05-13 12:58:14.430459,Aut molestiae esse officiis.,معلقة,802.0
6571,297,دفع فواتير,4617.38,2022-11-26 15:55:23.506748,In ipsum commodi omnis ad dolor.,فاشلة,
6572,346,إيداع,2940.96,2021-07-13 11:43:33.935148,Ullam animi accusantium vero nostrum exercitationem debitis modi.,فاشلة,
6573,735,إيداع,3941.2,2022-08-15 11:44:30.320985,Ratione cum similique molestiae aspernatur dolorum vero.,فاشلة,
6574,786,إيداع,121.44,2024-10-22 09:32:50.283080,Error ratione ex quaerat inventore rem voluptate.,فاشلة,
6575,596,دفع فواتير,1902.73,2025-01-29 20:40:53.311855,Saepe nisi saepe harum sint consequuntur.,فاشلة,
6576,940,دفع فواتير,4850.37,2025-02-07 00:03:14.910683,Nam omnis veritatis itaque deserunt sunt.,فاشلة,
6577,380,دفع فواتير,550.49,2024-05-21 18:56:04.548839,Quis voluptatibus fugiat aspernatur cupiditate reiciendis.,فاشلة,
6578,96,دفع فواتير,4851.4,2020-04-24 14:50:28.754164,Totam consectetur numquam fugiat.,فاشلة,
6579,861,دفع فواتير,3150.85,2025-07-26 20:37:07.087267,Aliquid et expedita.,معلقة,
6580,573,سحب,2381.05,2025-07-15 14:49:04.609631,Saepe autem laborum facilis error id repellendus.,ناجحة,
6581,988,سحب,2374.82,2024-06-16 09:43:06.953746,Nam non tempora harum ullam deserunt.,فاشلة,
6582,180,دفع فواتير,555.07,2023-09-10 18:35:21.974741,Voluptatibus illum est.,فاشلة,
6583,713,سحب,4381.23,2021-09-08 06:36:26.520479,Nesciunt officia voluptatum nesciunt enim.,فاشلة,
6584,495,دفع فواتير,1890.99,2023-07-31 00:06:08.284074,Iste laudantium expedita iure consequatur fuga vel.,معلقة,
6585,94,إيداع,2445.16,2025-01-24 15:17:08.646348,Ut fugit et a.,فاشلة,
6586,122,تحويل,2828.65,2024-07-19 12:04:55.045932,Blanditiis molestiae aut magnam sit.,ناجحة,560.0
6587,826,تحويل,1528.26,2025-04-11 23:12:26.245419,Voluptatum magni corrupti explicabo perferendis repudiandae.,معلقة,743.0
6588,419,تحويل,877.92,2024-01-15 17:14:21.739336,Consequatur ratione reprehenderit qui nesciunt iure fugit ipsum.,معلقة,627.0
6589,445,إيداع,1799.4,2024-01-22 08:57:42.005611,Magni praesentium doloribus saepe nostrum.,معلقة,
6590,467,إيداع,2578.92,2025-07-19 01:19:43.101122,Similique incidunt perspiciatis voluptatem.,ناجحة,
6591,249,سحب,3500.84,2024-01-22 02:53:18.572415,Inventore eligendi veniam dignissimos.,ناجحة,
6592,365,تحويل,2658.21,2025-07-25 23:15:56.323382,Consectetur aliquam debitis pariatur quidem expedita numquam possimus.,معلقة,801.0
6593,927,دفع فواتير,3621.68,2025-02-10 19:49:35.045219,Odio doloremque pariatur.,ناجحة,
6594,201,تحويل,2482.13,2025-07-19 10:21:35.380924,Magni praesentium ut modi possimus vitae.,ناجحة,322.0
6595,842,إيداع,2722.69,2019-04-11 02:13:06.346304,Occaecati modi in dolores dolore.,ناجحة,
6596,391,سحب,2463.87,2025-06-16 12:11:34.224924,Unde officiis sint.,فاشلة,
6597,207,سحب,4584.33,2025-05-18 05:35:58.817579,Reiciendis perferendis facilis nihil adipisci illum.,فاشلة,
6598,677,إيداع,3353.32,2020-06-21 13:33:09.292283,Dolore eius quia autem blanditiis deserunt.,ناجحة,
6599,324,دفع فواتير,2315.2,2024-11-10 11:25:49.418469,Nihil corporis quia nemo.,معلقة,
6600,269,سحب,1606.51,2025-06-07 04:18:20.473046,Possimus odit earum quia.,ناجحة,
6601,843,دفع فواتير,3292.54,2024-03-13 14:41:25.154175,Unde praesentium magnam.,معلقة,
6602,529,سحب,339.14,2024-09-11 02:39:32.663804,Nobis veniam harum saepe.,ناجحة,
6603,879,إيداع,4708.46,2024-04-19 08:24:29.353728,Accusamus libero tenetur quas rem repudiandae maiores ut.,معلقة,
6604,856,سحب,2822.47,2023-04-08 06:26:07.757640,Maxime magnam distinctio fugiat.,ناجحة,
6605,527,دفع فواتير,1585.21,2025-07-21 23:10:48.121645,Ex nisi illo animi rem dolorum quasi.,ناجحة,
6606,221,تحويل,1509.54,2024-10-20 18:02:12.780417,Iusto modi voluptatem reprehenderit.,معلقة,52.0
6607,513,سحب,982.84,2019-09-16 15:28:30.312672,Quas eligendi recusandae et sed asperiores.,ناجحة,
6608,351,تحويل,394.95,2025-01-24 03:34:40.149703,Sunt est rerum.,ناجحة,539.0
6609,481,دفع فواتير,3130.04,2022-10-21 06:13:01.339748,Quaerat incidunt aut sapiente quae voluptas repellat.,فاشلة,
6610,1004,دفع فواتير,344.85,2025-07-13 21:51:09.297719,Mollitia minima dolor.,ناجحة,
6611,681,إيداع,2226.27,2022-11-13 09:01:08.434083,Aut deleniti mollitia ipsum.,ناجحة,
6612,995,دفع فواتير,898.09,2024-05-29 21:24:45.264518,Cumque corrupti quos.,فاشلة,
6613,720,إيداع,113.83,2025-05-29 16:14:08.871187,Dolore vero itaque deserunt.,معلقة,
6614,651,سحب,833.26,2023-06-24 22:08:49.306572,Doloribus velit nam numquam fugiat magni.,معلقة,
6615,297,سحب,822.48,2023-01-06 13:55:57.222622,Ab similique sed dolores sit pariatur.,فاشلة,
6616,135,دفع فواتير,310.5,2024-12-09 16:34:35.713228,Suscipit rem quos quo quisquam.,ناجحة,
6617,551,دفع فواتير,2000.2,2025-06-18 06:47:15.436776,Repudiandae est sit dolor id.,ناجحة,
6618,692,سحب,4338.43,2022-05-04 02:36:06.243745,Soluta repellat veniam voluptate.,فاشلة,
6619,916,سحب,3611.06,2025-03-03 11:34:06.959408,Nihil ut laborum minima.,معلقة,
6620,66,إيداع,1105.33,2025-05-27 07:12:46.930380,Voluptate at ab voluptatum voluptatem.,ناجحة,
